"run" "true_mean_all" "true_median_all" "true_mean_sig" "true_tau" "true_local_es.(-8,-7]" "true_local_es.(-7,-6]" "true_local_es.(-6,-5]" "true_local_es.(-5,-4]" "true_local_es.(-4,-3]" "true_local_es.(-3,-2]" "true_local_es.(-2,-1]" "true_local_es.(-1,0]" "true_local_es.(0,1]" "true_local_es.(1,2]" "true_local_es.(2,3]" "true_local_es.(3,4]" "true_local_es.(4,5]" "true_local_es.(5,6]" "true_local_es.(6,7]" "true_local_es.(7,8]" "es_mean_all_pe" "es_mean_all_lb" "es_mean_all_ub" "es_mean_sig_pe" "es_mean_sig_lb" "es_mean_sig_ub" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "w.all1" "w.all2" "w.all3" "w.all4" "w.all5" "w.all6" "w.all7" "w.all8" "w.all9" "w.all10" "w.all11" "w.all12" "w.all13" "w.all14" "w.all15" "w.all16" "w.all17" "es_tau_pe" "es_tau_lb" "es_tau_ub" "ash_mean_all" "ash_mean_sig" "(-8,-7]" "(-7,-6]" "(-6,-5]" "(-5,-4]" "(-4,-3]" "(-3,-2]" "(-2,-1]" "(-1,0]" "(0,1]" "(1,2]" "(2,3]" "(3,4]" "(4,5]" "(5,6]" "(6,7]" "(7,8]" "ash_tau" "vw_mean_pe" "vw_mean_lb" "vw_mean_ub" "vw_tau_pe" "vw_tau_lb" "vw_tau_ub" "vw_weight1_pe" "vw_weight1_lb" "vw_weight1_ub" "vw_weight2_pe" "vw_weight2_lb" "vw_weight2_ub" "vw_mean_pos_pe" "vw_mean_pos_lb" "vw_mean__pos_ub" "vw_median_pos_pe" "vw_median_pos_lb" "vw_median_pos_ub" "vw_tau_pos_pe" "vw_tau_pos_lb" "vw_tau_pos_ub" "rma_mean_pe" "rma_tau"
11 0.000940531110945729 0 0.459690758189208 0.283007096855096 NA NA -0.642642328935474 -0.734869040916983 -0.578938964288955 -0.304497738178669 -0.112353009518301 -0.0358953420080362 0.0319664283865456 0.113911982106307 0.300114776507256 0.532631883409162 0.739840667978575 0.836705546342215 1.09207508138116 NA 0.00355846134213369 NA NA 0.533642146464816 NA NA -0.771861422622435 -0.741503794579376 -0.697145678803462 -0.649996500888316 -0.584507765314367 -0.356545452034433 -0.0906704819958651 -0.0205201393312601 0.0102133854361067 0.0906128237431686 0.329866618225178 0.557894319089884 0.783602144633314 0.995740642944561 1.09194709150091 1.16167602803545 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999997536 0.000000000000999999999997536 0.000000000000999999999997536 0.000000000000999999999997536 0.0114655409771764 0.0751830100208713 0.00101973860988642 0.0831277134872573 0.686527866066994 0.0291004227539127 0.0460350084373175 0.0447817184223353 0.000207474904143877 0.0167279203052891 0.00545890518480217 0.000364680825014458 0.000000000000999999999997536 0.296442778763358 NA NA 0.0029619592514498 0.0357489946693857 NA NA -0.669848133085004 -0.660111416808192 -0.612112350991626 -0.340332139071988 -0.0996010266001187 -0.0203337682898036 0.0106803391985439 0.0838630560316333 0.355870368319517 0.584202003242592 0.910218989127906 0.992801492651399 1.00019521775546 NA 0.294409911695289 0.144156969735398 0.0774953659075726 0.210818573563224 0.345627760472211 0.315112903539767 0.373658876036431 2.57010863002031 1.70265635623077 3.43756090380985 3.54380270044307 1.96494903089612 5.12265636999003 0.335180546006735 0.281750549827676 0.38895478280834 0.295395824810423 0.244042066585467 0.347915222766323 0.235438234393332 0.204321148202089 0.2652056278882 0.00348866096267842 0.296170922268628
12 0.00688086819237949 0 0.376029058266426 0.185474379275144 NA NA -0.783768526981104 -0.739639795170856 -0.456119748412673 -0.192087509904108 -0.0504979008898141 -0.00866097436058692 0.00836773029839215 0.0533846361548411 0.213896053025904 0.52827898359356 0.813845081181023 0.748122348046922 1.32995076327864 NA 0.00762762962145677 NA NA 0.376420297833728 NA NA -1.19495727152627 -1.13156234209633 -0.829222792052872 -0.623534074098483 -0.505259796806751 -0.229493940934925 -0.0642350279137147 -0.0139404411647918 0.0182840592178811 0.067631552399873 0.220649953365157 0.549692227092132 0.712285724228253 0.801726312034589 1.12726162480626 1.38349630750708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999103 0.000000000000999999999999103 0.00119969140282403 0.000000000000999999999999103 0.0011114927099 0.0303093508253161 0.000000466467825307199 0.0995242044672253 0.716480837988931 0.113167536354546 0.00437419893335243 0.0191849947532804 0.013447201805137 0.000000220619764720262 0.000000000000999999999999103 0.00113214355442693 0.0000676601134702793 0.201076730247629 NA NA 0.00718200584334864 0.044745909119674 NA NA -0.931990288454923 -0.673167470211149 -0.564935467181967 -0.220219722573918 -0.0589014549071166 -0.0209179532758061 0.0173074519992513 0.0746745447834559 0.24334584490333 0.579782210379328 0.778401279440809 0.909861302921865 0.995617768492421 NA 0.199966418910044 0.0710422963985583 0.0226661391640393 0.119418453633077 0.234270809410474 0.206184589352261 0.259332873730495 2.16928585437915 1.30877433935776 3.02979736940055 2.6369498495053 1.27209791258011 4.0018017864305 0.215208582746774 0.17302477126803 0.256780790589946 0.187487930202883 0.147845924234301 0.227299045963176 0.15445708134292 0.128437988766539 0.178833805294887 0.00726454996541417 0.201137205056447
13 0.0209919735865387 0.0460015056241011 0.69233956464632 0.595864970357049 -1.48276909174632 -1.25845948269698 -1.13773457173992 -0.858688822826434 -0.683043878918529 -0.3909567600759 -0.280142863576898 -0.0792516633338251 0.0919154681525305 0.240652331183863 0.465393460277902 0.640948184413787 0.898156656542384 1.09020340648616 1.15530101564736 1.6097064091282 0.0306075844819268 NA NA 0.674107193317244 NA NA -1.30712475711388 -1.10930909423449 -0.997542575754855 -0.859643437679908 -0.611048225566358 -0.412005938540577 -0.267928262643821 -0.0803195890754834 0.0938977433052883 0.275109545322344 0.446882963385995 0.591821957478242 0.814547947771056 1.02770125624805 1.13231636323458 1.20603317196682 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00583641218893191 0.000723123109155806 0.0180142925304695 0.0503634270913411 0.0422512977800478 0.0205354872392769 0.170868445826922 0.0665878077315089 0.177808479595339 0.114635786210778 0.115117844604104 0.123764479703352 0.00884935662986561 0.0500584526198291 0.03072527540872 0.00386001294647431 0.000000018783883983511 0.575698478981779 NA NA 0.0255107435488862 0.0397854001279253 -1.00175485728805 -1.00108719366748 -0.998543716322727 -0.956317354347629 -0.654730574328927 -0.407867521893885 -0.286787916777671 -0.0646065014092313 0.0913824999794531 0.277543755305545 0.449091854498097 0.62200427559931 0.924234100479978 0.995554257041088 1.00086829494281 1.00152513106264 0.56538696115119 -0.00651977589333382 -0.0858659180958078 0.0728263663091401 0.589272175107604 0.555612968787081 0.62110999156969 0.948752548080766 0.725085985210813 1.17241911095072 0.882191201437526 0.608888901034208 1.15549350184084 0.467809860979568 0.413520320360141 0.522987659231745 0.395040351511478 0.344497907335982 0.447205275916472 0.354041826444342 0.31968643038866 0.387748398791499 0.0224361323944454 0.592754143440995
14 0.0275483273278547 0 0.665374762056715 0.489998634163588 -1.52445932718543 -1.19501286470851 -0.97542321504758 -0.814270525728158 -0.64771092906644 -0.380492902931363 -0.194810244584729 -0.0499212163933882 0.0402111028375624 0.194211093953508 0.447490592466348 0.625200303217257 0.844917285777207 1.02310580934777 1.30009418586895 1.69636146822157 0.0246913741248011 NA NA 0.656161457652979 NA NA -1.35576498907606 -1.02267411271826 -0.92654190371035 -0.814871819276705 -0.649551604245844 -0.407583440121093 -0.173570390789674 -0.0500612363462878 0.0450009864698089 0.190296728381072 0.451131098907753 0.606222324390987 0.736098170116886 1.03427564087739 1.17595159751568 1.1961634051573 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00403409210508282 0.00000000570359202982898 0.000075999530215461 0.0416025977679212 0.0346664743582184 0.074854581475387 0.0210533590439929 0.166930501982569 0.287883899870913 0.162077971728755 0.0000133206345189459 0.146285211482754 0.0228922120690449 0.00000109544344345845 0.0376286768015915 0.000000000000999999999999664 0.000000000000999999999999664 0.488773952699677 NA NA 0.0216064709203239 0.0508410556706561 -1.00133039633271 -0.999477161384389 -0.975582455857208 -0.867616793774185 -0.672627657721244 -0.427442097704588 -0.176127129285708 -0.0550531946898735 0.0497350524434915 0.178197787720291 0.464101310986833 0.64831035124143 0.860959742956948 0.984351908917174 0.999877665620563 1.00191265998965 0.480172194348087 0.108727848724431 0.0303140832241165 0.187141614224746 0.525648590840298 0.492668228072901 0.556678452207636 1.58498248164988 1.18457592731903 1.98538903598073 1.59455875135405 1.05725393227873 2.13186357042936 0.461456527147293 0.404313428392448 0.519426495317411 0.398129505867913 0.343836148680863 0.454031567493504 0.336953246136794 0.302504587553567 0.370531142981752 0.0251990902676827 0.496532316257541
15 0.0253850883068358 0 0.63792971893245 0.395964141169121 NA -1.12571208368997 -0.964065380660935 -0.864844978337072 -0.639266419416478 -0.355212364814995 -0.133713892087597 -0.0349550435393211 0.0250414121107436 0.12516353772731 0.375310912678575 0.708131776816083 0.864745073386115 1.03372291876401 1.2146765473637 1.4604642200125 0.0309191950530994 NA NA 0.577404710621385 NA NA -1.20414345484265 -1.08849388408748 -1.00368798651721 -0.831092835735851 -0.566655783019056 -0.35802313943248 -0.129554620967001 -0.00809565965526413 0.0536112490554333 0.132937014274548 0.314963958760564 0.658422189488608 0.801698064040273 0.870949918471087 1.06066451340751 1.29895912893413 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000256558632955518 0.00139970337328674 0.00536675879662659 0.028750098394898 0.000000426849749779984 0.0407739329342367 0.0694488548022892 0.040048073273468 0.500493012218034 0.181471532633284 0.0462053892495764 0.000469641737681017 0.0732740362480683 0.00695110980674661 0.00174335815732905 0.00334751289077074 0.000000000000999999999999846 0.379750531776025 NA NA 0.0340399292208699 0.0600722244669984 NA -1.00080083005856 -0.991507649634745 -0.921123037562333 -0.599906694442115 -0.377745569340964 -0.123815758350986 -0.00834673210097263 0.0509658570912376 0.142836263647279 0.334618822889036 0.678985017145583 0.874244988875252 0.961194392398953 0.994267937737035 1.00081903754006 0.379850488728837 0.185012199839174 0.107929515193977 0.262094884484371 0.448395530827488 0.415748142688623 0.478822081762204 2.73388560185932 1.95161863262667 3.51615257109196 2.83478104164209 1.74815922587509 3.92140285740908 0.433911451199206 0.374130836858096 0.494382971078169 0.382234125001161 0.324505493752316 0.441473731726447 0.305054612661466 0.270651796413974 0.338276974662458 0.0344290265000789 0.388192808878107
16 -0.0102231257412704 0 0.448178098984268 0.268225277285575 -1.48776119558086 -1.42861776120367 -1.20324120109863 -0.90953868972747 -0.655496208656818 -0.258686508329999 -0.0456180407698735 -0.0073507414551001 0.00486230679121495 0.0404232341996484 0.272627914747114 0.537806437102393 0.83764311716851 1.1331183952368 1.30836603919358 NA 0.00273166538873294 NA NA 0.435154638105995 NA NA -1.29739436227222 -1.11523216822557 -0.98669657660793 -0.785441366593664 -0.595254642497056 -0.256459881183402 -0.0334751117339388 -0.00152922906844832 0.0113721519397332 0.0549047075121451 0.270395508716268 0.535830478683551 0.663446465415468 1.01689266316053 1.18407391301652 1.19855375625913 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00108404435075249 0.00000000000099999999999958 0.00389356772134752 0.00975080628116621 0.00192040910913942 0.0368126413654011 0.000158027309258712 0.0182223505455227 0.826212956111121 0.0439843589928341 0.00762461713231784 0.0438569389092073 0.00000016735529428409 0.0000000000667691005683608 0.0064791147468681 0.00000000000099999999999958 0.00000000000099999999999958 0.248059950318779 NA NA 0.000141629940839461 -0.038460289074836 -1.0016639533643 -1.00077830706109 -0.989252963275374 -0.895122516739334 -0.617923925929179 -0.257736191046625 -0.031244807629436 -0.000672490863688648 0.00914621700866485 0.0537690127497596 0.283855823659522 0.52718329320732 0.831453632175817 0.994003530930414 1.0006700718289 NA 0.245324492387796 0.112148511153102 0.047232501365802 0.177064520940403 0.317076486685065 0.285031324563386 0.346167792890572 3.37795293563405 2.0941363623938 4.6617695088743 3.89683829290929 1.96200054799583 5.83167603782276 0.298331885732002 0.24546335699051 0.351280331715171 0.261235966643242 0.210908066550541 0.312555716906082 0.212115678766266 0.180511619298084 0.242143661977227 -0.000981990701016671 0.256432842943978
17 0.2 0.2 0.2 0 NA NA NA NA NA 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA 0.195672217185533 NA NA 0.199766398412576 NA NA -0.327381961645571 -0.199991002313928 -0.197176826238544 -0.185883482469062 -0.131560236593518 0.0197088566969686 0.149917014503203 0.189261048837151 0.197509942280082 0.199305711478579 0.199756152436463 0.199876929756533 0.199901593974272 0.199899392737231 0.199907427017282 0.201001835478626 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.00768312037602702 0.00647965212765102 0.985834939535786 0.00000228794753590477 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.000000000000999999999990345 0.0383489280653176 NA NA 0.193327654041379 0.195253185366045 NA NA NA NA NA 0.0493888440342938 0.157918479514422 0.187538611958158 0.19351893235887 0.196517491893267 0.199563500742015 0.203169922211068 NA NA NA NA 0.0388148962665737 0.181441812476708 0.155551649411259 0.207331975542157 0.0529374586376565 0 0.091566853620494 0.999370776867243 0.710029640659097 1.28871191307539 0.786192224302188 0.447157378095835 1.12522707050854 0.181501221159325 0.155551649411259 0.210179707240545 0.181462022602193 0.155551649411259 0.208683782717949 0.0528355162610454 NA 0.0882380488637983 0.193969409471047 0.0203146645140212
18 0.1482 0.2 0.183333333333333 0.0876609630590746 NA NA NA NA 0 0.0285714285714286 0.0571428571428571 0.109289617486339 0.152737752161383 0.173943661971831 0.182178217821782 0.19 0.2 NA NA NA 0.148887940432325 NA NA 0.205624920297477 NA NA -0.40109043480784 -0.399342566619021 -0.394036586780207 -0.363268776273925 -0.235800613235416 -0.0476894449681846 0.0488371518624366 0.104920077440895 0.148361964116538 0.176877950341922 0.197426341404443 0.241242851497814 0.380054031390223 0.537812678545171 0.588930451086864 0.597799331419425 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00000000000099999999999234 0.00000000000099999999999234 0.00000000000099999999999234 0.00000000000099999999999234 0.00000000000099999999999234 0.00000000000099999999999234 0.00397158031810667 0.000768478312455038 0.254255967587509 0.734854830801797 0.000145889775739043 0.00600325319238288 0.00000000000201010441217471 0.00000000000099999999999234 0.00000000000099999999999234 0.00000000000099999999999234 0.00000000000099999999999234 0.10040159947142 NA NA 0.147789870652923 0.188940907874992 NA NA NA NA -0.138726855000994 -0.0709080224383083 0.0405815569060673 0.117941724203681 0.149398941709334 0.16621130671298 0.194651242036409 0.271821319960233 0.427405224471579 NA NA NA 0.0966145981531174 0.136394376804097 0.107666357567091 0.165122396041103 0.096098907892024 0.0575951991835703 0.12309668243736 0.917019200849004 0.632068349592585 1.20197005210542 0.828495827079206 0.468332951686293 1.18865870247212 0.151579578871985 0.111797322015365 0.187067497814856 0.145792254433062 0.109889202742383 0.179020706749789 0.0832660408780384 0.0534357203220593 0.105107459054893 0.147759539930173 0.0960809267537407
19 0.0918 0 0.173333333333333 0.0997131019610899 NA NA NA NA NA 0.0363636363636364 0.0313253012048193 0.0456140350877193 0.0844827586206897 0.139024390243902 0.172972972972973 0.2 NA NA NA NA 0.101342619617751 NA NA 0.174647850145808 NA NA -0.834082654348182 -0.0024001559527454 0.000694760837084353 0.00184421402832838 0.00475342968681486 0.0118517034070804 0.0277388549280954 0.057869294959448 0.101115058569856 0.143940173818875 0.173287440986427 0.188600176168649 0.195402277601998 0.198178449094184 0.199267984393183 0.201705563634942 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.00000000416856613163789 0.493246747849225 0.506753247966455 0.00000000000275328009194327 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.000000000000999999999989668 0.0999878955961315 NA NA 0.101104866536672 0.1412567138703 NA NA NA NA NA 0.0197043665282476 0.0412368255899844 0.0695602927684382 0.101838832125848 0.134176673297031 0.154929021849188 0.169359240198382 NA NA NA NA 0.0867444769839167 0.0964744815494589 0.0694631460312619 0.123485817067656 0.0765237059425886 0.0233270997386427 0.10567687334587 0.882279563961561 0.569830928660398 1.19472819926272 0.879998495432012 0.471055039035599 1.28894195182843 0.111860348905809 0.069573785407572 0.147726551372145 0.106448915039559 0.0695055878139878 0.13961368039592 0.0643024811378846 0.0231615194232062 0.0871010991815165 0.101019109955192 0.0844707289117042
20 0.0394 0 0.131818181818182 0.0795862674961829 NA NA NA NA NA 0 0.00672268907563025 0.0159468438538206 0.0447674418604651 0.0722222222222222 0.127777777777778 0.2 NA NA NA NA 0.0334633140804901 NA NA 0.115526386195754 NA NA -0.648004513936585 -0.00153228856764887 0.000132280960877674 0.000362102516636607 0.000944741202512285 0.00242610148865747 0.00608709541503365 0.0147102004276238 0.0332727984709461 0.0668949138934976 0.1124009045677 0.15482234990347 0.18411624232223 0.205032838205306 0.229180590595506 0.270448463809507 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.0000000167683361022203 0.83300692221057 0.166695130200144 0.000297930784939017 0.000000000024010786070153 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.000000000000999999999990286 0.0748334554758148 NA NA 0.0347664486956083 0.0857154443988047 NA NA NA NA NA 0.00537840309474579 0.0106079579542802 0.0204399097659994 0.0345768895709933 0.0573747972606087 0.113658198198172 0.238006438875447 NA NA NA NA 0.0694993416590236 0.0354903046597263 0.00944012052535106 0.0615404887941014 0.0688293756908098 0 0.0986025353616374 0.993204680504446 0.552796641427836 1.43361271958106 1.00477969040871 0.453676640128186 1.55588274068923 0.0699851024806491 0.00944012052535106 0.105664688296718 0.0622959667350513 0.00944012052535106 0.0950821987909168 0.0482012551438246 NA 0.071134310940339 0.03468920819282 0.0696650714903553
21 0.203748999320807 0.204050104705834 0.382001328270113 0.203315735427429 NA NA NA NA -0.262296719963118 -0.178697245410388 -0.049635096693382 0.079398741484043 0.150222245125255 0.248970815241077 0.342479936439268 0.452875686951751 0.510743585224186 NA NA NA 0.205793519548785 NA NA 0.408809140276767 NA NA -0.583891466219217 -0.563378115714491 -0.525272554248304 -0.468308250949334 -0.374838312327319 -0.191042655715777 -0.0224400247923264 0.0644079264815223 0.142178067854038 0.240681040255103 0.363631898233618 0.478464930927819 0.54792446150784 0.579681328107849 0.593072802573317 0.599432649458542 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999993393 0.000000000000999999999993393 0.000000000000999999999993393 0.000000000000999999999993393 0.000000000000999999999993393 0.00175334011006865 0.0159674590413098 0.0100844263497924 0.295281790123505 0.385336877593014 0.183936151476506 0.107613743184663 0.0000262121121411 0.000000000000999999999993393 0.000000000000999999999993393 0.000000000000999999999993393 0.000000000000999999999993393 0.211718753194537 NA NA 0.205904904457424 0.36246509023404 NA NA NA NA -0.416689361496561 -0.180657824967394 -0.020805222064673 0.0559333910276253 0.143749819786409 0.251395975688065 0.354693498201107 0.500110701917649 0.59116430037755 NA NA NA 0.213526537338866 0.241932340011641 0.200616157698975 0.283248522324307 0.212953158279941 0.189599350423131 0.233987567109729 1.23113917122721 0.922309147024655 1.53996919542977 1.47254733405048 0.882996029676327 2.06209863842464 0.2930286983961 0.251159883430192 0.333830414038887 0.276232516904361 0.235264908581453 0.316509761535476 0.174288118445358 0.152490515829979 0.19458778920575 0.2059177333651 0.212583044101685
22 0.142272498820639 0.109254381238899 0.352096782926994 0.185844301248013 NA NA NA NA NA -0.147639572021657 -0.00852247280334829 0.0285350845161925 0.108031863556665 0.194389154206675 0.325136133253319 0.403957224008766 0.49007479579788 0.575258619448888 NA NA 0.150681124576173 NA NA 0.381885268574286 NA NA -0.807484556985156 -0.00236045626360806 0.000308466472915152 0.000834234653126219 0.00218604078824784 0.00567911631363233 0.0146452916400478 0.0374814448718328 0.092682791876427 0.199191653560059 0.330460916016408 0.453870062772036 0.587897565966293 0.711076431571339 0.793052180093195 0.854344625968065 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000146098834075359 0.529562140974689 0.243960321375683 0.181032157665047 0.0345270413110202 0.0105808811408926 0.00033745737656872 0.000000000000999999999992518 0.000000000000999999999992518 0.000000000000999999999992518 0.188425047324053 NA NA 0.151852001833771 0.368536277751886 NA NA NA NA NA 0.0235683809822679 0.0317661653937688 0.0457559672137169 0.0867659359623854 0.197194515394922 0.349934462706385 0.445413455626741 0.622312507739621 0.795359829237893 NA NA 0.186088253473573 0.181439747221914 0.143804152661926 0.219075341781902 0.178675510629457 0.15470037231153 0.199794071493797 1.0712675893371 0.76996585119119 1.372569327483 1.40153792330765 0.823155180480087 1.97992066613521 0.231809507277484 0.192444430744888 0.269670968827071 0.21635763671728 0.178269244401751 0.253405942076477 0.142298098506376 0.120713108510953 0.162091021467522 0.151830780795168 0.185900861936534
23 0.082713588377258 0 0.308946311418919 0.159355642024169 NA NA NA NA -0.247035095739742 -0.0376678780347853 -0.0143016170290244 0.0171952016716802 0.060428587384365 0.138616518837961 0.256380114177297 0.435135591776944 0.521686752540339 0.767496509728431 NA NA 0.0843253519279559 NA NA 0.35193925457446 NA NA -0.39917707309338 -0.397170160592675 -0.390481295649344 -0.362394255564016 -0.263592863759799 -0.107566681553509 -0.0240645262764032 0.00836127705558501 0.0503687301765258 0.156456846680123 0.306825393469415 0.41069759683075 0.569398909638283 0.87428256373015 0.984052785437414 0.998696421185876 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999993917 0.000000000000999999999993917 0.000000000000999999999993917 0.000000000000999999999993917 0.000000000000999999999993917 0.000000000000999999999993917 0.014225216266413 0.0167968797973546 0.695438738208572 0.103941732920691 0.153868016645879 0.0117946206759721 0.00000000113550314877304 0.00393479434061504 0.000000000000999999999993917 0.000000000000999999999993917 0.000000000000999999999993917 0.181141327146706 NA NA 0.0854921731836785 0.263738550659388 NA NA NA NA -0.223827710270198 -0.114637226640864 -0.0336902131826376 0.0177105326956344 0.0533849592082127 0.148031042521768 0.328646146984866 0.427612314862271 0.606161942952731 0.952174474421191 NA NA 0.181362278155747 0.12286724847615 0.0854640208937186 0.160270476058581 0.172367409304982 0.147729968242766 0.193899211096935 1.02847706736383 0.693694857899619 1.36325927682805 1.47251501257873 0.816213859415759 2.1288161657417 0.192861433781129 0.154846824625409 0.229349698176611 0.175064690656175 0.138707130649035 0.210459415573401 0.127323779618149 0.105263653155058 0.147491034713872 0.0853550482008434 0.179926055814624
24 0.0359223252228364 0 0.274810744938687 0.118177361265227 NA NA NA NA -0.0986363507142095 -0.0572366461934754 -0.00811716946061243 0.00587070968716877 0.0208524013028148 0.0742276177104868 0.226491294146783 0.394994480252827 0.446744196418978 NA NA NA 0.0318515321573755 NA NA 0.310925878676038 NA NA -0.398370615305411 -0.393178525465318 -0.376792355932279 -0.31896473010668 -0.184818177766277 -0.0642931392299579 -0.0174658547510032 -0.000976691102552581 0.0151624874391259 0.0681306897126741 0.246704639296888 0.461818884006435 0.549636737642991 0.580070052725677 0.591990529166287 0.596698864408637 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.00689125605229688 0.0219111115265347 0.862910350098268 0.045376319463443 0.0391348795881577 0.0237760832602996 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.000000000000999999999992157 0.13268097904735 NA NA 0.031733421330927 0.216936960373125 NA NA NA NA -0.20060919030932 -0.0738824355917472 -0.0170458846276844 0.0009226257186822 0.0144462537468547 0.0615762345863065 0.269199649276628 0.459697463261374 0.497870658671389 NA NA NA 0.131118593454964 0.0590533996235005 0.0263010132909312 0.0918057859560699 0.134429310597338 0.106149712133538 0.157717208031712 1.15426050389729 0.687871300048306 1.62064970774627 1.46297251446679 0.702093110959939 2.22385191797364 0.131759623259751 0.094993523469572 0.165601826226741 0.116381853892309 0.082295217340936 0.148394165010196 0.0921493077170088 0.0688652147908823 0.112489815859894 0.0317888301676656 0.131209494816545
